"","Group.1","Group.2"," Body Accelerometer Raw  Mean() Horizontal-X"," Body Accelerometer Raw  Mean() Horizontal-Y"," Body Accelerometer Raw  Mean() Vertical"," Body Accelerometer Raw  Std() Horizontal-X"," Body Accelerometer Raw  Std() Horizontal-Y"," Body Accelerometer Raw  Std() Vertical"," Gravitational Accelerometer Raw  Mean() Horizontal-X"," Gravitational Accelerometer Raw  Mean() Horizontal-Y"," Gravitational Accelerometer Raw  Mean() Vertical"," Gravitational Accelerometer Raw  Std() Horizontal-X"," Gravitational Accelerometer Raw  Std() Horizontal-Y"," Gravitational Accelerometer Raw  Std() Vertical"," Body Accelerometer Raw Jerk Mean() Horizontal-X"," Body Accelerometer Raw Jerk Mean() Horizontal-Y"," Body Accelerometer Raw Jerk Mean() Vertical"," Body Accelerometer Raw Jerk Std() Horizontal-X"," Body Accelerometer Raw Jerk Std() Horizontal-Y"," Body Accelerometer Raw Jerk Std() Vertical"," Body Gyroscope Raw  Mean() Horizontal-X"," Body Gyroscope Raw  Mean() Horizontal-Y"," Body Gyroscope Raw  Mean() Vertical"," Body Gyroscope Raw  Std() Horizontal-X"," Body Gyroscope Raw  Std() Horizontal-Y"," Body Gyroscope Raw  Std() Vertical"," Body Gyroscope Raw Jerk Mean() Horizontal-X"," Body Gyroscope Raw Jerk Mean() Horizontal-Y"," Body Gyroscope Raw Jerk Mean() Vertical"," Body Gyroscope Raw Jerk Std() Horizontal-X"," Body Gyroscope Raw Jerk Std() Horizontal-Y"," Body Gyroscope Raw Jerk Std() Vertical"," Body Accelerometer Raw Mag Mean()"," Body Accelerometer Raw Mag Std()"," Gravitational Accelerometer Raw Mag Mean()"," Gravitational Accelerometer Raw Mag Std()"," Body Accelerometer Raw JerkMag Mean()"," Body Accelerometer Raw JerkMag Std()"," Body Gyroscope Raw Mag Mean()"," Body Gyroscope Raw Mag Std()"," Body Gyroscope Raw JerkMag Mean()"," Body Gyroscope Raw JerkMag Std()"," Body Accelerometer FFT  Mean() Horizontal-X"," Body Accelerometer FFT  Mean() Horizontal-Y"," Body Accelerometer FFT  Mean() Vertical"," Body Accelerometer FFT  Std() Horizontal-X"," Body Accelerometer FFT  Std() Horizontal-Y"," Body Accelerometer FFT  Std() Vertical"," Body Accelerometer FFT  MeanFreq() Horizontal-X"," Body Accelerometer FFT  MeanFreq() Horizontal-Y"," Body Accelerometer FFT  MeanFreq() Vertical"," Body Accelerometer FFT Jerk Mean() Horizontal-X"," Body Accelerometer FFT Jerk Mean() Horizontal-Y"," Body Accelerometer FFT Jerk Mean() Vertical"," Body Accelerometer FFT Jerk Std() Horizontal-X"," Body Accelerometer FFT Jerk Std() Horizontal-Y"," Body Accelerometer FFT Jerk Std() Vertical"," Body Accelerometer FFT Jerk MeanFreq() Horizontal-X"," Body Accelerometer FFT Jerk MeanFreq() Horizontal-Y"," Body Accelerometer FFT Jerk MeanFreq() Vertical"," Body Gyroscope FFT  Mean() Horizontal-X"," Body Gyroscope FFT  Mean() Horizontal-Y"," Body Gyroscope FFT  Mean() Vertical"," Body Gyroscope FFT  Std() Horizontal-X"," Body Gyroscope FFT  Std() Horizontal-Y"," Body Gyroscope FFT  Std() Vertical"," Body Gyroscope FFT  MeanFreq() Horizontal-X"," Body Gyroscope FFT  MeanFreq() Horizontal-Y"," Body Gyroscope FFT  MeanFreq() Vertical"," Body Accelerometer FFT Mag Mean()"," Body Accelerometer FFT Mag Std()"," Body Accelerometer FFT Mag MeanFreq()"," Body Accelerometer FFT JerkMag Mean()"," Body Accelerometer FFT JerkMag Std()"," Body Accelerometer FFT JerkMag MeanFreq()"," Body Gyroscope FFT Mag Mean()"," Body Gyroscope FFT Mag Std()"," Body Gyroscope FFT Mag MeanFreq()"," Body Gyroscope FFT JerkMag Mean()"," Body Gyroscope FFT JerkMag Std()"," Body Gyroscope FFT JerkMag MeanFreq()","angle( Body Accelerometer Raw Mean,gravity)","angle( Body Accelerometer Raw JerkMean),gravityMean)","angle( Body Gyroscope Raw Mean,gravityMean)","angle( Body Gyroscope Raw JerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)","Activity Label","Subject Num"
"151",1,26,-0.862683082542373,-0.863878780338983,-0.87032029779661,-0.876742789661017,-0.880320845932203,-0.882663720847458,-0.931975103220339,-0.926301146610169,-0.922576801016949,-0.923789166271186,-0.912017791016949,-0.908641741694915,-0.895753793728814,-0.879026393220339,-0.85964172220339,-0.885022249661017,-0.906544896101695,-0.890742327288136,-0.817880774915254,-0.811429798881356,-0.81645811779661,-0.80370371559322,-0.801193934032203,-0.778268135152542,-0.803504706349152,-0.823374887525424,-0.840614836288136,-0.819721648677966,-0.825467314949153,-0.819000204050848,-0.911987102033898,-0.914256348305085,-0.89236796859322,-0.90824098440678,-0.924572249830508,-0.924088729152542,-0.896239428372881,-0.885585069684746,-0.881654057254237,-0.896112120079661,-0.879312179322034,-0.873327079542373,-0.878463585423729,-0.903677745423729,-0.893411493728814,-0.887243922271186,-0.840387088745763,-0.837935074576271,-0.840646611525424,-0.814670988152542,-0.813422177457627,-0.804879138135593,-0.792727198694915,-0.800756676677966,-0.791478093694915,-0.878876629322034,-0.896529213220339,-0.887571449830509,-0.933320114067797,-0.935380035762712,-0.920020861186441,-0.924691713559322,-0.927255410847458,-0.93053391,-0.894884757711864,-0.879244284271186,-0.893131973898305,-0.829946896271186,-0.851579147627119,-0.843293018983051,-0.819287012372881,-0.79370581940678,-0.844779905164407,-0.839943395423729,-0.820570279322034,-0.809606568677966,-0.816663587627119,-0.816341237033898,-0.848281257288136,-0.838817295932203,-0.858343319661017,-0.865270975542373,-0.865521656305085,-0.870816397881356,-0.873996293305085,-0.873734377779661,"Walking",26
"152",2,26,-0.885879524363636,-0.871888015090909,-0.893167925818182,-0.896351718363636,-0.882320422,-0.858481461818182,-0.927086936909091,-0.931398038181818,-0.929861779090909,-0.951925028363636,-0.930289242963636,-0.924336965763636,-0.923799911272727,-0.918947805454545,-0.913146206818182,-0.914004148727273,-0.915980850290909,-0.912662967909091,-0.909563400381818,-0.913116410909091,-0.921708070181818,-0.920103876545455,-0.912572914727273,-0.925458901945455,-0.884767198909091,-0.861379936181818,-0.869170787272727,-0.874005680563636,-0.848297998363636,-0.868195187272727,-0.887267750727273,-0.872172636545455,-0.914390960545455,-0.907326424909091,-0.889813847527273,-0.914624282,-0.945395610545455,-0.942166874363636,-0.934561549090909,-0.931362494181818,-0.938094519454545,-0.954626990727273,-0.963391221636364,-0.951476058909091,-0.957156221272727,-0.954177787454545,-0.936813519272727,-0.926930175272727,-0.930139096727273,-0.872554802909091,-0.882163914,-0.908898450909091,-0.892769711636364,-0.883584181854545,-0.893867074909091,-0.910043291818182,-0.889971495818182,-0.897660848,-0.919091230363636,-0.923052426909091,-0.925094861090909,-0.923855958545455,-0.925827674363636,-0.921566920909091,-0.951516912545455,-0.953142320363636,-0.953328791454545,-0.921128353909091,-0.914010280363636,-0.866298340727273,-0.871713475818182,-0.886928391090909,-0.870858526545455,-0.821674152932727,-0.835926426909091,-0.862686926363636,-0.848753134254545,-0.852598552909091,-0.848178423818182,-0.866028432818182,-0.879759378,-0.865607386,-0.861848975454545,-0.852879110218182,-0.849678690727273,-0.881122078181818,"Walking Upstairs",26
"153",3,26,-0.8133303146,-0.8380366601,-0.8703600458,-0.8623831796,-0.88878525438,-0.855147391682,-0.8874978598,-0.901088299,-0.9008048878,-0.891234937,-0.8905672984,-0.8853105866,-0.9264171694,-0.9212503056,-0.9192440402,-0.9158075624,-0.9062511654,-0.9184331072,-0.8866525558,-0.873540675,-0.870238157,-0.8670684016,-0.8593504054,-0.8609506818,-0.8442542508,-0.856238976,-0.8688227746,-0.8657509578,-0.8729294364,-0.85464667784,-0.8774054136,-0.8913844876,-0.8807313232,-0.86878968794,-0.9152657118,-0.9166889558,-0.935209971,-0.926823039,-0.9093640072,-0.925967789,-0.9232277016,-0.9100808354,-0.9087822866,-0.8910219016,-0.9194784154,-0.9272197752,-0.8617373746,-0.8602968842,-0.88506436268,-0.820946233,-0.8310329158,-0.853130999,-0.864249326,-0.88880086402,-0.8670697975,-0.8872272532,-0.8653571002,-0.84823292949,-0.9074746156,-0.92264550034,-0.9238263198,-0.9243722514,-0.9313641828,-0.9221628126,-0.8808759582,-0.856148950226,-0.86708596404,-0.8427537582,-0.8576587158,-0.8807709986,-0.8609008824,-0.8769945392,-0.8703816782,-0.8799493634,-0.8720506908,-0.8607542526,-0.83418967188,-0.851734295,-0.8477890586,-0.8391640416,-0.8335785818,-0.8636227056,-0.879422731,-0.8407290258,-0.8392392328,-0.8474561358,"Walking Downstairs",26
"154",4,26,-0.662449472230769,-0.676000578179487,-0.670041068161538,-0.665011894192308,-0.644260659923077,-0.68321094275641,-0.675312900628205,-0.702091130192308,-0.687013536333333,-0.667438241615385,-0.689145598397436,-0.699443336089744,-0.637384926384615,-0.631711063333333,-0.654131709457692,-0.673323963410256,-0.66822956574359,-0.650686836076923,-0.638546488358974,-0.637263757679487,-0.61254872451282,-0.598117676320513,-0.655505667394231,-0.667165208358974,-0.70455716634359,-0.701970491448718,-0.683910644166667,-0.69117786524359,-0.655484316498718,-0.657879850692308,-0.695106553038462,-0.687948006807692,-0.628870090134615,-0.691812610052564,-0.637990962120513,-0.669019946384615,-0.606078631166667,-0.615745042666667,-0.690509570346154,-0.691844119423077,-0.671202607267949,-0.644142058397436,-0.648887099474359,-0.619716885197436,-0.658823708478205,-0.633864298205128,-0.70200754575641,-0.713786878282051,-0.690009829538462,-0.704118758846154,-0.717717373166667,-0.673623203038462,-0.673749237282051,-0.646137231551282,-0.654278750794872,-0.615450833833333,-0.65225685724359,-0.63993628824359,-0.671846455128205,-0.699945135230769,-0.676241233371795,-0.656270439794872,-0.675196320038462,-0.681961687076923,-0.672164842205128,-0.674143617107692,-0.72148173006282,-0.669793877474359,-0.687377252925641,-0.656521047794872,-0.69974597774359,-0.674407235332564,-0.649950920705128,-0.618096678217949,-0.562177472602564,-0.636681910923077,-0.619653426158974,-0.627544287923077,-0.643818242641026,-0.709438491576923,-0.731555601948718,-0.668667105230769,-0.657706867707692,-0.687502554683333,-0.689007650384615,-0.681427968666667,"Sitting",26
"155",5,26,-0.69284915317973,-0.70180587472973,-0.685815477067568,-0.651129887756757,-0.606574048310811,-0.654845388391892,-0.579647448581081,-0.571815498540541,-0.594001213635135,-0.608367604445946,-0.607929077885135,-0.604665827358108,-0.605648814338513,-0.644436711054054,-0.607378051351351,-0.614536189635135,-0.589884810054054,-0.61470890857027,-0.653948289094595,-0.68224287972973,-0.675320109567568,-0.689084815851351,-0.660153234364865,-0.656080974986487,-0.645876358059459,-0.655068217581081,-0.649392979062162,-0.668256570027027,-0.69852152677027,-0.683165718135135,-0.660925091702703,-0.667148439567568,-0.561575848871622,-0.592678586662162,-0.622719292310811,-0.56885223462973,-0.566754955432432,-0.574010843108108,-0.645302993905405,-0.644786416648649,-0.661185234148649,-0.653704378648649,-0.679582690709459,-0.638892286081081,-0.686877458364865,-0.680821475337838,-0.682377578094595,-0.676873552108108,-0.671226310935135,-0.64151548272973,-0.6587789705,-0.63773703027027,-0.666707746824324,-0.654121983540541,-0.673586572608108,-0.659660266675676,-0.667580407662162,-0.658684613513513,-0.650967822027027,-0.617529112677027,-0.616432352013514,-0.60651098195473,-0.609138708945946,-0.600055279637838,-0.592997795314865,-0.64484311627027,-0.663013860445946,-0.665404670395946,-0.672128139441892,-0.693623951216216,-0.699897737959459,-0.712028718567568,-0.658894013248649,-0.662478125513513,-0.642502839540541,-0.637992190040541,-0.626513751121622,-0.652984665378378,-0.641706169513514,-0.648964181689189,-0.618049614216216,-0.611138527108108,-0.623382614875676,-0.663481648306757,-0.621709525697297,-0.684775495648649,"Standing",26
"156",6,26,-0.907639299342105,-0.913283219868421,-0.914163675526316,-0.907903397631579,-0.907328248263158,-0.88400806481579,-0.914180846842105,-0.921281581,-0.9263861525,-0.916189894868421,-0.906663968552632,-0.908898346052632,-0.868746221368421,-0.871626943684211,-0.872291135921053,-0.866629825131579,-0.850532806578947,-0.857617763421053,-0.83082845975,-0.837130231463158,-0.83228790538421,-0.831915694881579,-0.830871157539474,-0.822075232263158,-0.898375254473684,-0.893106378684211,-0.894249888565789,-0.897001385921053,-0.891491714210526,-0.895133975263158,-0.935771142631579,-0.929744022763158,-0.901859101210526,-0.903057320710526,-0.908270113171053,-0.900542601328947,-0.892581211842105,-0.889367056407895,-0.906198774342105,-0.891540921052632,-0.882002172894737,-0.857756000092105,-0.872984100578947,-0.847892149197368,-0.871935506960526,-0.867840914605263,-0.823936821842105,-0.817858915986842,-0.809438332038158,-0.884747021597368,-0.8743790405,-0.862971963947368,-0.868283654210526,-0.866430770131579,-0.881989690921053,-0.892968246184211,-0.910192805526316,-0.899537408157895,-0.910073816578947,-0.898614980263158,-0.900756870921053,-0.898508617368421,-0.898029076052632,-0.908059189078947,-0.8696575735,-0.877670598342105,-0.860086656447368,-0.844184593842105,-0.836553307973684,-0.852846097797368,-0.847151525131579,-0.826101929473684,-0.879766904605263,-0.853088959342105,-0.851252437368421,-0.875372440131579,-0.877442862947368,-0.870375270657895,-0.887883263671053,-0.913116836447368,-0.912147100789474,-0.898329446447368,-0.914104018960526,-0.917822250789474,-0.89503311224079,-0.895079939736842,"Laying",26
"157",1,27,-0.913104798070175,-0.915243825789474,-0.918094595087719,-0.926159203859649,-0.917149116140351,-0.901019568947368,-0.870603935535772,-0.837465660526316,-0.871011042421053,-0.860753089138596,-0.882951020526316,-0.896888596140351,-0.878844028070175,-0.874997382105263,-0.890211709122807,-0.875830400877193,-0.895447409473684,-0.903963982631579,-0.93742573754386,-0.947426174912281,-0.931181504736842,-0.916175925263158,-0.921080692807018,-0.920159895578947,-0.915687135245614,-0.947896921052632,-0.950579448070175,-0.945022094385965,-0.956041295438597,-0.949811040175439,-0.890158628280702,-0.882134017192982,-0.892361216666667,-0.907191438070175,-0.872142636140351,-0.891024947789474,-0.912692598947368,-0.903259575964912,-0.895786799649123,-0.897616653684211,-0.899557891403509,-0.909881683859649,-0.88379135754386,-0.883490461403509,-0.888685316491228,-0.89325081122807,-0.909443161052632,-0.912269431578947,-0.925581376666667,-0.946835706842105,-0.948660289122807,-0.958854134561404,-0.944942883684211,-0.944576863859649,-0.915790623526316,-0.945337102982456,-0.941016560175439,-0.931620465438596,-0.886690420175439,-0.897713437894737,-0.90069084877193,-0.881083397894737,-0.88450417877193,-0.869903861578947,-0.849469252894737,-0.857906200701754,-0.835136243157895,-0.924066364736842,-0.913903132631579,-0.946333635438596,-0.939152955789474,-0.922075000350877,-0.962513116842105,-0.943563676491228,-0.954642306491228,-0.931220413157895,-0.912317139473684,-0.926755744035088,-0.89281209877193,-0.90211164822807,-0.915685030526316,-0.923770293649123,-0.926462289684211,-0.867632096103509,-0.887816464385965,-0.884969856666667,"Walking",27
"158",2,27,-0.926190982352941,-0.919567309803922,-0.905536276941176,-0.917882081196078,-0.92629640627451,-0.92820029525098,-0.863731177843137,-0.875460552156863,-0.873946788431373,-0.881170156666667,-0.900122881372549,-0.89022522372549,-0.839409906568627,-0.840607513137255,-0.845851909627451,-0.829633022941176,-0.855441655098039,-0.862170564705882,-0.821496972941177,-0.822895667058824,-0.807019805294118,-0.816300537705882,-0.826401138039216,-0.822047724509804,-0.858674401372549,-0.885557398058823,-0.89830790372549,-0.902400820588235,-0.904531196666667,-0.900192906196078,-0.923330775196078,-0.931970928196078,-0.914948744901961,-0.909418493745098,-0.904590376470588,-0.90393912627451,-0.869295200588235,-0.871384977843137,-0.884861847254902,-0.871659473529412,-0.829021128627451,-0.839301387058824,-0.849137394509804,-0.841588475039216,-0.854589263333333,-0.844348505078431,-0.793823241431373,-0.807197316666667,-0.811223164117647,-0.879733636078431,-0.86952205745098,-0.863278842745098,-0.879352061568627,-0.873467494901961,-0.887154334705882,-0.927717457058823,-0.941872714117647,-0.941206540196078,-0.885377230980392,-0.891989449803922,-0.887975924156863,-0.884540011960784,-0.885777082882353,-0.887608095019608,-0.856948070078431,-0.836409194137255,-0.823770808039216,-0.819398280588235,-0.800500361745098,-0.833566708156863,-0.875262468039216,-0.86573368254902,-0.842424535882353,-0.876010749607843,-0.877859573098039,-0.903506680196078,-0.896063205294118,-0.875959126666667,-0.913436384117647,-0.942150380196078,-0.937157479215686,-0.934871645686275,-0.93517535254902,-0.938039265882353,-0.937988158431373,-0.925862489019608,"Walking Upstairs",27
"159",3,27,-0.925361950227273,-0.925030765,-0.927851460227273,-0.912010801363636,-0.920449447272727,-0.909629145909091,-0.908432516590909,-0.894968045909091,-0.902655670681818,-0.894848368409091,-0.891677377045455,-0.869455527954546,-0.892810331363636,-0.872436027954545,-0.892999715909091,-0.863276837045455,-0.86633143,-0.873576986590909,-0.885376928636364,-0.893895128636364,-0.901711914772727,-0.889455720795455,-0.904045529704545,-0.911262268636364,-0.915703945977273,-0.934668265681818,-0.924075903545455,-0.921361219954545,-0.928846373863636,-0.923524745090909,-0.910816681363636,-0.923524601818182,-0.924673264545455,-0.909363552727273,-0.87655528,-0.866403493181818,-0.847168830204545,-0.872706491363636,-0.874669179090909,-0.828917598181818,-0.850689546818182,-0.858665646409091,-0.881395808863636,-0.868066452954545,-0.806726264136364,-0.852484276136364,-0.871131123181818,-0.861738984772727,-0.864911523863636,-0.8551069825,-0.8649167225,-0.884265704318182,-0.892413128159091,-0.870367958522727,-0.872040633863636,-0.908955565454545,-0.905861754545455,-0.903339736818182,-0.859274658863636,-0.852542964545455,-0.839870291136364,-0.848457065659091,-0.858637866136364,-0.844905879318182,-0.846858040613636,-0.849174829295455,-0.831137857522727,-0.887909411227273,-0.899068312045455,-0.923398699545455,-0.89695903,-0.851282125454545,-0.920417095227273,-0.94198288,-0.940805707272727,-0.947307690681818,-0.923136529318182,-0.911092494545455,-0.908703715227273,-0.902993373863636,-0.902942059545455,-0.878747639090909,-0.883965227727273,-0.888911899772727,-0.907626915227273,-0.904146416136364,"Walking Downstairs",27
"160",4,27,-0.899449239428571,-0.895085791614286,-0.899050557857143,-0.913962728285714,-0.899539691714286,-0.911291608714286,-0.909472926285714,-0.926379631142857,-0.924733296714286,-0.921495428285714,-0.921445994857143,-0.932745069,-0.945597909428571,-0.944253830142857,-0.94163321,-0.959813688428571,-0.958646351857143,-0.965199424,-0.919204132428571,-0.940940496,-0.945228262142857,-0.955877648571429,-0.941737577428571,-0.955539054428571,-0.894701464785714,-0.875881490342857,-0.870243126471429,-0.904390623857143,-0.895582945428571,-0.911909223428571,-0.901296274,-0.910927695228571,-0.898684750142857,-0.897660055,-0.908138201428571,-0.909408157,-0.925914286285714,-0.919860217571429,-0.933654666142857,-0.948728895285714,-0.942018432428571,-0.923609550571429,-0.952674846142857,-0.942400808428571,-0.951944637142857,-0.959193493428571,-0.962144440571429,-0.937623444428571,-0.940284404314286,-0.909436938285714,-0.932864610571429,-0.930957863142857,-0.921045561714286,-0.911953294714286,-0.914479675714286,-0.901936352,-0.898640111857143,-0.901034300428571,-0.920741739428571,-0.919683831857143,-0.937019268714286,-0.921874189,-0.930274503571429,-0.918065592514286,-0.959773391857143,-0.960251620285714,-0.960991190285714,-0.9208664951,-0.948682355714286,-0.931980721,-0.915312269428571,-0.915800172,-0.933889335571429,-0.927599776,-0.918151929857143,-0.909394118285714,-0.879056027771429,-0.898662938714286,-0.883409859714286,-0.902941756714286,-0.920817764857143,-0.897136212,-0.900434626285714,-0.897112130571429,-0.90902085,-0.882189082271429,"Sitting",27
"161",5,27,-0.878487507875,-0.8697319495,-0.84549987175,-0.860730009825,-0.860980113625,-0.859641910125,-0.914186340625,-0.9275903628125,-0.9154193834125,-0.927018739625,-0.921758531325,-0.9347093135,-0.93351349725,-0.933199529375,-0.92515177325,-0.933591886375,-0.92691337375,-0.919781013375,-0.879265813075,-0.88488610875,-0.8896369945,-0.88398188675,-0.875767226125,-0.887142452875,-0.87017233525,-0.849477775,-0.854169370625,-0.8492277485,-0.85214770825,-0.846279789,-0.874257967125,-0.8899488095,-0.915982683875,-0.91058582689125,-0.897552767,-0.89689206325,-0.91061090228875,-0.9063376754,-0.90213120225,-0.91519109725,-0.89058664475,-0.905158506,-0.893664510125,-0.886626258175,-0.89164285415,-0.918742538125,-0.9171813425,-0.91299298225,-0.91236253975,-0.8381779538,-0.8544159635,-0.84922600825,-0.8568128695,-0.84482192175,-0.849122144925,-0.856234005,-0.88280551225,-0.8885984435,-0.867650582,-0.890304232625,-0.885605969875,-0.895064533375,-0.9002717825,-0.915717283875,-0.89902743775,-0.91569585,-0.903094902575,-0.86220002175,-0.85710114525,-0.83440466825,-0.86048724575,-0.850006883,-0.855339923,-0.851400809625,-0.831496490875,-0.855453188125,-0.865375695625,-0.8519778095,-0.86202351445,-0.874335778875,-0.87285067625,-0.87650457225,-0.8689488427875,-0.876005298875,-0.88149187525,-0.866342599875,"Standing",27
"162",6,27,-0.888831380972973,-0.890444274081081,-0.892129190945946,-0.856243427986486,-0.892074265810811,-0.89037663527027,-0.871983528972973,-0.871166533918919,-0.873220818243243,-0.87107437822973,-0.861764147297297,-0.861604668905405,-0.847256934675676,-0.840703949851351,-0.838243749864865,-0.867755923521892,-0.855901318824324,-0.866758341891892,-0.923346581256757,-0.932374402432432,-0.935426602743243,-0.924065956081081,-0.929780059864865,-0.931117144054054,-0.91118261027027,-0.916176098581081,-0.898026930581081,-0.903743786824324,-0.903470877135135,-0.911189657472973,-0.879888160351351,-0.869965282351351,-0.845433219310811,-0.857725904891892,-0.84448805472973,-0.846996605040541,-0.833026796756757,-0.835270691418919,-0.816747555405405,-0.824660753394595,-0.854306235067568,-0.853478724108108,-0.836755943418919,-0.838037991283784,-0.858731267743243,-0.861957044675676,-0.916740065,-0.913133591216216,-0.913818265945946,-0.935586655135135,-0.92411218727027,-0.909769509594595,-0.927553340810811,-0.916961978918919,-0.912876454702703,-0.888581338648649,-0.875106588635135,-0.849728179351351,-0.868247726148649,-0.864862563291892,-0.844925535810811,-0.859386142162162,-0.854827211635135,-0.855435780405405,-0.875619512702703,-0.878593681081081,-0.893158475945946,-0.936092013243243,-0.929788722432432,-0.936718767027027,-0.917669548783784,-0.933400931378378,-0.941417006756757,-0.939437537297297,-0.926877241756757,-0.932701977972973,-0.928613359594595,-0.923270458243243,-0.91798708027027,-0.923497777027027,-0.925647345945946,-0.916242023648649,-0.910827362202703,-0.905791191851351,-0.881687090472973,-0.872352671756757,"Laying",27
"163",1,28,-0.606160416037037,-0.645150425685185,-0.654215420111111,-0.657402900583333,-0.679566416759259,-0.655233193574074,-0.705949001148148,-0.762595105055556,-0.740851953833333,-0.757158905574074,-0.741779953888889,-0.740236518777778,-0.799418327603704,-0.807830132740741,-0.813541847740741,-0.799484929092593,-0.821363505,-0.828746784666667,-0.794713672222222,-0.77863479612963,-0.763613736425926,-0.780903664214815,-0.779748875,-0.800198214055556,-0.717506244240741,-0.751460451037037,-0.740753970777778,-0.737919485722222,-0.724002064814815,-0.721211980185185,-0.682039218944444,-0.652672133942593,-0.657357679518519,-0.645250034736667,-0.723477893307407,-0.731924574111111,-0.706043105351852,-0.72806463492537,-0.815168720925926,-0.813693541666667,-0.824028163888889,-0.821616906981481,-0.827691974511111,-0.821818442314815,-0.842659595148148,-0.842775672190741,-0.813627534740741,-0.820420455296296,-0.838334432981481,-0.7031959441,-0.724997756537037,-0.746225404472222,-0.693375797603704,-0.713339887833333,-0.748812123277778,-0.553576684037037,-0.585799134121296,-0.577002714555556,-0.780501265851852,-0.744788036111111,-0.757223423185185,-0.780412855851852,-0.780658198981481,-0.772673826314815,-0.818896839481482,-0.824437606833333,-0.829799313592593,-0.762887203574074,-0.775715697722222,-0.72595836365,-0.738494230518518,-0.751391756801852,-0.770345577925926,-0.704923190296296,-0.698473673925926,-0.729434825425926,-0.725842476166667,-0.687675853796296,-0.679036624425926,-0.66989837787037,-0.686497813962963,-0.680601209944444,-0.684038839185185,-0.652849756814815,-0.644218499962963,-0.645840991348148,"Walking",28
"164",2,28,-0.638737793039216,-0.631594723305353,-0.62954066072549,-0.651003241068431,-0.663152960470588,-0.656631289196078,-0.604653031784314,-0.589237338141177,-0.590306554176471,-0.585531751290196,-0.622788225098039,-0.621726623411765,-0.675464748539216,-0.684079301862745,-0.699661389843137,-0.699792210980392,-0.713821254960784,-0.706787636431373,-0.790777543,-0.779316235901961,-0.780370943803922,-0.79844162627451,-0.79796517254902,-0.756214864411765,-0.734691246137255,-0.754315241137255,-0.762157107921569,-0.746090784313725,-0.744397424196078,-0.740649223078431,-0.688072162666667,-0.64700893454902,-0.614025695039216,-0.652631868605882,-0.617417030156863,-0.626553696737255,-0.652352949980392,-0.658626095176471,-0.68009884117451,-0.68856723472549,-0.752530711941176,-0.754747174960784,-0.737678500529412,-0.726982143529412,-0.740872244078431,-0.753068858484314,-0.788513551078431,-0.800442350078431,-0.784942122431373,-0.769898667333333,-0.766254473627451,-0.751556173333333,-0.761801621686275,-0.762784151882353,-0.753969302764706,-0.711301032941177,-0.712168725413725,-0.731498484862745,-0.620485365,-0.63722262772,-0.635922462950392,-0.628053103392157,-0.63160859462549,-0.632071228313726,-0.706774310941176,-0.695138411137255,-0.688979965745098,-0.821098762960784,-0.830850968509804,-0.78818698245098,-0.77481848854902,-0.761803360137255,-0.762231883980392,-0.745827597333333,-0.745265894490196,-0.706283619313726,-0.671443718588235,-0.655340409707843,-0.656999948117647,-0.658940389441176,-0.651549074960784,-0.6405819853,-0.648360200313726,-0.67021620272549,-0.655442615784314,-0.644202360352941,"Walking Upstairs",28
"165",3,28,-0.614520174395652,-0.634592231108696,-0.637300743608696,-0.63555343423913,-0.618856687936956,-0.595931953933043,-0.7118281915,-0.713945135195652,-0.718818529869565,-0.689381987717391,-0.702333080586957,-0.700545955956522,-0.765671651021739,-0.775768121152174,-0.761433375391304,-0.772986561,-0.784167215782609,-0.799762051956522,-0.760338528208696,-0.752066084630435,-0.748438624108696,-0.76044392473087,-0.759726352104348,-0.742758311521739,-0.644181371565217,-0.642632182391304,-0.650639122195652,-0.683764135847826,-0.678942311108696,-0.654946455695652,-0.666922821065217,-0.659431950847826,-0.647883850347826,-0.653276253934783,-0.664183596086957,-0.6731927115,-0.70419129926087,-0.700127658304348,-0.725756823108696,-0.715074237104348,-0.753343156521739,-0.758809702702174,-0.773566769565217,-0.770188699282609,-0.756917739956522,-0.764428215326087,-0.825135246869565,-0.817621237304348,-0.815596898304348,-0.678369057152174,-0.6731322008,-0.606936498065217,-0.609016967615217,-0.612456718880435,-0.634917858402174,-0.635451846021739,-0.621912681956522,-0.633323026091304,-0.738973512847826,-0.746278326652174,-0.770027410326087,-0.767010907434783,-0.757430149695652,-0.757503879717391,-0.7757697325,-0.777363582297826,-0.785313944043478,-0.772432092282609,-0.765152471282609,-0.740219826135217,-0.694724699195652,-0.701680303565217,-0.638478062456522,-0.674830794028261,-0.681707976891304,-0.626302079543478,-0.629226528982609,-0.62940572676,-0.61972871773913,-0.615114910434783,-0.609804445958696,-0.631796326630435,-0.634817306108696,-0.632597786673913,-0.649564519434783,-0.65729321323913,"Walking Downstairs",28
